hangul_word,English_translation,hanja_word_with_x,hangul_hanja_tuple,hangul_hanja_char_tuple,hangul_seq,hanja_seq,hangul_hanja_tuple_num_parts,hangul_hanja_char_tuple_rank_tuple,hangul_hanja_char_tuple_rank
마드리드,Madrid,X,"('마드리드', 'X')","('드', 'X')",드,X,6,"(6, ('드', 'X'))",288
드시다,to eat (honorific),X,"('드시다', 'X')","('드', 'X')",드,X,6,"(6, ('드', 'X'))",288
드라마,drama (TV series),X,"('드라마', 'X')","('드', 'X')",드,X,6,"(6, ('드', 'X'))",288
생선회,sliced raw fish,生鮮膾,"('생선회', '生鮮膾')","('회', '膾')",회,膾,5,"(5, ('회', '膾'))",287
회색,grey,灰色,"('회색', '灰色')","('회', '灰')",회,灰,5,"(5, ('회', '灰'))",286
회사원,company employee,會社員,"('회사원', '會社員')","('회', '會')",회,會,5,"(5, ('회', '會'))",285
회사,company,會社,"('회사', '會社')","('회', '會')",회,會,5,"(5, ('회', '會'))",285
회의하다,to hold a meeting,X,"('회의하다', 'X')","('회', 'X')",회,X,5,"(5, ('회', 'X'))",284
간호사,nurse,看護師,"('간호사', '看護師')","('호', '護')",호,護,5,"(5, ('호', '護'))",283
호선,subway line number,號線,"('호선', '號線')","('호', '號')",호,號,5,"(5, ('호', '號'))",282
전화번호,telephone number,電話番號,"('전화번호', '電話番號')","('호', '號')",호,號,5,"(5, ('호', '號'))",282
호주,Australia,濠洲,"('호주', '濠洲')","('호', '濠')",호,濠,5,"(5, ('호', '濠'))",281
호텔,hotel,X,"('호텔', 'X')","('호', 'X')",호,X,5,"(5, ('호', 'X'))",280
학생,student,學生,"('학생', '學生')","('학생', '學生')",학생,學生,5,"(5, ('학생', '學生'))",279
초등학생,elementary school student,初等學生,"('초등학생', '初等學生')","('학생', '學生')",학생,學生,5,"(5, ('학생', '學生'))",279
중학생,middle school student,中學生,"('중학생', '中學生')","('학생', '學生')",학생,學生,5,"(5, ('학생', '學生'))",279
대학생,university student,大學生,"('대학생', '大學生')","('학생', '學生')",학생,學生,5,"(5, ('학생', '學生'))",279
고등학생,high school student,高等學生,"('고등학생', '高等學生')","('학생', '學生')",학생,學生,5,"(5, ('학생', '學生'))",279
시간표,time table,時間表,"('시간표', '時間表')","('표', '表')",표,表,5,"(5, ('표', '表'))",278
투표하다,to vote,投票하다,"('투표하다', '投票하다')","('표', '票')",표,票,5,"(5, ('표', '票'))",277
투표,vote,投票,"('투표', '投票')","('표', '票')",표,票,5,"(5, ('표', '票'))",277
표,ticket,X,"('표', 'X')","('표', 'X')",표,X,5,"(5, ('표', 'X'))",276
기차표,train ticket,X,"('기차표', 'X')","('표', 'X')",표,X,5,"(5, ('표', 'X'))",276
파티,party,X,"('파티', 'X')","('파', 'X')",파,X,5,"(5, ('파', 'X'))",275
파리,Paris,X,"('파리', 'X')","('파', 'X')",파,X,5,"(5, ('파', 'X'))",275
파란색,blue,X,"('파란색', 'X')","('파', 'X')",파,X,5,"(5, ('파', 'X'))",275
스파게티,spaghetti,X,"('스파게티', 'X')","('파', 'X')",파,X,5,"(5, ('파', 'X'))",275
소파,sofa,X,"('소파', 'X')","('파', 'X')",파,X,5,"(5, ('파', 'X'))",275
청소하다,to clean,淸掃하다,"('청소하다', '淸掃하다')","('청', '淸')",청,淸,5,"(5, ('청', '淸'))",274
청소,cleaning,淸掃,"('청소', '淸掃')","('청', '淸')",청,淸,5,"(5, ('청', '淸'))",274
시청,city hall,市廳,"('시청', '市廳')","('청', '廳')",청,廳,5,"(5, ('청', '廳'))",273
청바지,jeans,X,"('청바지', 'X')","('청', 'X')",청,X,5,"(5, ('청', 'X'))",272
시청역,City Hall Station,X,"('시청역', 'X')","('청', 'X')",청,X,5,"(5, ('청', 'X'))",272
수요일,Wednesday,水曜日,"('수요일', '水曜日')","('수', '水')",수,水,5,"(5, ('수', '水'))",271
수영하다,to swim,水泳하다,"('수영하다', '水泳하다')","('수', '水')",수,水,5,"(5, ('수', '水'))",271
수영장,swimming pool,水泳場,"('수영장', '水泳場')","('수', '水')",수,水,5,"(5, ('수', '水'))",271
수영,swimming,水泳,"('수영', '水泳')","('수', '水')",수,水,5,"(5, ('수', '水'))",271
악수하다,to shake hands,X,"('악수하다', 'X')","('수', 'X')",수,X,5,"(5, ('수', 'X'))",270
한라산,Hallasan,漢拏山,"('한라산', '漢拏山')","('산', '山')",산,山,5,"(5, ('산', '山'))",269
부산,Busan,釜山,"('부산', '釜山')","('산', '山')",산,山,5,"(5, ('산', '山'))",269
등산,mountain climbing / hiking,登山,"('등산', '登山')","('산', '山')",산,山,5,"(5, ('산', '山'))",269
우산,umbrella,雨傘,"('우산', '雨傘')","('산', '傘')",산,傘,5,"(5, ('산', '傘'))",268
산,mountain,X,"('산', 'X')","('산', 'X')",산,X,5,"(5, ('산', 'X'))",267
기분,feeling,氣分,"('기분', '氣分')","('분', '分')",분,分,5,"(5, ('분', '分'))",266
저분,that person (honorific),X,"('저분', 'X')","('분', 'X')",분,X,5,"(5, ('분', 'X'))",265
이분,this person (honorific),X,"('이분', 'X')","('분', 'X')",분,X,5,"(5, ('분', 'X'))",265
분,minute,X,"('분', 'X')","('분', 'X')",분,X,5,"(5, ('분', 'X'))",265
그분,that person (honorific),X,"('그분', 'X')","('분', 'X')",분,X,5,"(5, ('분', 'X'))",265
부산,Busan,釜山,"('부산', '釜山')","('부', '釜')",부,釜,5,"(5, ('부', '釜'))",264
공부하다,to study,工夫하다,"('공부하다', '工夫하다')","('부', '夫')",부,夫,5,"(5, ('부', '夫'))",263
공부,study / learning,工夫,"('공부', '工夫')","('부', '夫')",부,夫,5,"(5, ('부', '夫'))",263
부치다,to send / to mail,X,"('부치다', 'X')","('부', 'X')",부,X,5,"(5, ('부', 'X'))",262
부엌,kitchen,X,"('부엌', 'X')","('부', 'X')",부,X,5,"(5, ('부', 'X'))",262
사무실,office,事務室,"('사무실', '事務室')","('무', '務')",무,務,5,"(5, ('무', '務'))",261
무슨,what kind of,X,"('무슨', 'X')","('무', 'X')",무,X,5,"(5, ('무', 'X'))",260
무섭다,scary,X,"('무섭다', 'X')","('무', 'X')",무,X,5,"(5, ('무', 'X'))",260
무겁다,heavy,X,"('무겁다', 'X')","('무', 'X')",무,X,5,"(5, ('무', 'X'))",260
너무,too,X,"('너무', 'X')","('무', 'X')",무,X,5,"(5, ('무', 'X'))",260
힘들다,laborous hard,X,"('힘들다', 'X')","('들', 'X')",들,X,5,"(5, ('들', 'X'))",259
아들,son,X,"('아들', 'X')","('들', 'X')",들,X,5,"(5, ('들', 'X'))",259
만들다,to make,X,"('만들다', 'X')","('들', 'X')",들,X,5,"(5, ('들', 'X'))",259
들어가다,to go in to enter,X,"('들어가다', 'X')","('들', 'X')",들,X,5,"(5, ('들', 'X'))",259
들다,to be contained,X,"('들다', 'X')","('들', 'X')",들,X,5,"(5, ('들', 'X'))",259
할머니,grandmother,X,"('할머니', 'X')","('니', 'X')",니,X,5,"(5, ('니', 'X'))",258
테니스,tennis,X,"('테니스', 'X')","('니', 'X')",니,X,5,"(5, ('니', 'X'))",258
언니,elder sister (female pov),X,"('언니', 'X')","('니', 'X')",니,X,5,"(5, ('니', 'X'))",258
어머니,mother,X,"('어머니', 'X')","('니', 'X')",니,X,5,"(5, ('니', 'X'))",258
다니다,to go to (a company) / to work for,X,"('다니다', 'X')","('니', 'X')",니,X,5,"(5, ('니', 'X'))",258
자전거,bicycle,自轉車,"('자전거', '自轉車')","('거', '車')",거,車,5,"(5, ('거', '車'))",257
햄버거,hamburger,X,"('햄버거', 'X')","('거', 'X')",거,X,5,"(5, ('거', 'X'))",256
저거,that (one),X,"('저거', 'X')","('거', 'X')",거,X,5,"(5, ('거', 'X'))",256
이거,this (one),X,"('이거', 'X')","('거', 'X')",거,X,5,"(5, ('거', 'X'))",256
그거,that (one),X,"('그거', 'X')","('거', 'X')",거,X,5,"(5, ('거', 'X'))",256
포크,fork,X,"('포크', 'X')","('크', 'X')",크,X,4,"(4, ('크', 'X'))",255
크다,big,X,"('크다', 'X')","('크', 'X')",크,X,4,"(4, ('크', 'X'))",255
케이크,cake,X,"('케이크', 'X')","('크', 'X')",크,X,4,"(4, ('크', 'X'))",255
아이스크림,ice cream,X,"('아이스크림', 'X')","('크', 'X')",크,X,4,"(4, ('크', 'X'))",255
책상,desk,冊床,"('책상', '冊床')","('책', '冊')",책,冊,4,"(4, ('책', '冊'))",254
책방,bookstore,冊房,"('책방', '冊房')","('책', '冊')",책,冊,4,"(4, ('책', '冊'))",254
공책,notebook,空冊,"('공책', '空冊')","('책', '冊')",책,冊,4,"(4, ('책', '冊'))",254
책,book,X,"('책', 'X')","('책', 'X')",책,X,4,"(4, ('책', 'X'))",253
중학생,middle school student,中學生,"('중학생', '中學生')","('중', '中')",중,中,4,"(4, ('중', '中'))",252
중국어,Chinese (language),中國語,"('중국어', '中國語')","('중', '中')",중,中,4,"(4, ('중', '中'))",252
중국,China,中國,"('중국', '中國')","('중', '中')",중,中,4,"(4, ('중', '中'))",252
나중에,"later, next time",X,"('나중에', 'X')","('중', 'X')",중,X,4,"(4, ('중', 'X'))",251
저분,that person (honorific),X,"('저분', 'X')","('저', 'X')",저,X,4,"(4, ('저', 'X'))",250
저녁,evening,X,"('저녁', 'X')","('저', 'X')",저,X,4,"(4, ('저', 'X'))",250
저거,that (one),X,"('저거', 'X')","('저', 'X')",저,X,4,"(4, ('저', 'X'))",250
저,he / she | that,X,"('저', 'X')","('저', 'X')",저,X,4,"(4, ('저', 'X'))",250
재미있다,interesting,X,"('재미있다', 'X')","('있', 'X')",있,X,4,"(4, ('있', 'X'))",249
있다,to have,X,"('있다', 'X')","('있', 'X')",있,X,4,"(4, ('있', 'X'))",249
멋있다,"to be nice, to be stylish",X,"('멋있다', 'X')","('있', 'X')",있,X,4,"(4, ('있', 'X'))",249
맛있다,tasty / delicious,X,"('맛있다', 'X')","('있', 'X')",있,X,4,"(4, ('있', 'X'))",249
의사,doctor,醫師,"('의사', '醫師')","('의', '醫')",의,醫,4,"(4, ('의', '醫'))",248
의자,chair,椅子,"('의자', '椅子')","('의', '椅')",의,椅,4,"(4, ('의', '椅'))",247
회의하다,to hold a meeting,X,"('회의하다', 'X')","('의', 'X')",의,X,4,"(4, ('의', 'X'))",246
예술의,arts,X,"('예술의', 'X')","('의', 'X')",의,X,4,"(4, ('의', 'X'))",246
운전하다,to drive,運轉하다,"('운전하다', '運轉하다')","('운', '運')",운,運,4,"(4, ('운', '運'))",245
운전,driving,運轉,"('운전', '運轉')","('운', '運')",운,運,4,"(4, ('운', '運'))",245
운동하다,to exercise / to work out,運動하다,"('운동하다', '運動하다')","('운', '運')",운,運,4,"(4, ('운', '運'))",245
운동,exercise / workout,運動,"('운동', '運動')","('운', '運')",운,運,4,"(4, ('운', '運'))",245
지하철역,subway station,地下鐵驛,"('지하철역', '地下鐵驛')","('역', '驛')",역,驛,4,"(4, ('역', '驛'))",244
시청역,City Hall Station,X,"('시청역', 'X')","('역', 'X')",역,X,4,"(4, ('역', 'X'))",243
삼성역,Samseong Station,X,"('삼성역', 'X')","('역', 'X')",역,X,4,"(4, ('역', 'X'))",243
명동역,Myeongdong Station,X,"('명동역', 'X')","('역', 'X')",역,X,4,"(4, ('역', 'X'))",243
약국,pharmacy,藥局,"('약국', '藥局')","('약', '藥')",약,藥,4,"(4, ('약', '藥'))",242
약속,appointment,約束,"('약속', '約束')","('약', '約')",약,約,4,"(4, ('약', '約'))",241
예약하다,to reserve,X,"('예약하다', 'X')","('약', 'X')",약,X,4,"(4, ('약', 'X'))",240
약,medicine,X,"('약', 'X')","('약', 'X')",약,X,4,"(4, ('약', 'X'))",240
안내,information guide,案內,"('안내', '案內')","('안', '案')",안,案,4,"(4, ('안', '案'))",239
집안일,chores,X,"('집안일', 'X')","('안', 'X')",안,X,4,"(4, ('안', 'X'))",238
안,inside | not,X,"('안', 'X')","('안', 'X')",안,X,4,"(4, ('안', 'X'))",238
미안하다,sorry,X,"('미안하다', 'X')","('안', 'X')",안,X,4,"(4, ('안', 'X'))",238
십일월,November,十一月,"('십일월', '十一月')","('십', '十')",십,十,4,"(4, ('십', '十'))",237
십이월,December,十二月,"('십이월', '十二月')","('십', '十')",십,十,4,"(4, ('십', '十'))",237
십만,hundred thousand,十萬,"('십만', '十萬')","('십', '十')",십,十,4,"(4, ('십', '十'))",237
십,ten,X,"('십', 'X')","('십', 'X')",십,X,4,"(4, ('십', 'X'))",236
세탁소,dry cleaner's,洗濯所,"('세탁소', '洗濯所')","('세', '洗')",세,洗,4,"(4, ('세', '洗'))",235
세일,sale,X,"('세일', 'X')","('세', 'X')",세,X,4,"(4, ('세', 'X'))",234
세우다,to stop,X,"('세우다', 'X')","('세', 'X')",세,X,4,"(4, ('세', 'X'))",234
세,three (when modifying a counting unit that follows),X,"('세', 'X')","('세', 'X')",세,X,4,"(4, ('세', 'X'))",234
생선회,sliced raw fish,生鮮膾,"('생선회', '生鮮膾')","('선', '鮮')",선,鮮,4,"(4, ('선', '鮮'))",233
생선,fish,生鮮,"('생선', '生鮮')","('선', '鮮')",선,鮮,4,"(4, ('선', '鮮'))",233
호선,subway line number,號線,"('호선', '號線')","('선', '線')",선,線,4,"(4, ('선', '線'))",232
선생님,teacher,X,"('선생님', 'X')","('선', 'X')",선,X,4,"(4, ('선', 'X'))",231
엽서,postcard,葉書,"('엽서', '葉書')","('서', '書')",서,書,4,"(4, ('서', '書'))",230
도서관,library,圖書館,"('도서관', '圖書館')","('서', '書')",서,書,4,"(4, ('서', '書'))",230
서울,Seoul,X,"('서울', 'X')","('서', 'X')",서,X,4,"(4, ('서', 'X'))",229
그래서,so,X,"('그래서', 'X')","('서', 'X')",서,X,4,"(4, ('서', 'X'))",229
전화번호,telephone number,電話番號,"('전화번호', '電話番號')","('번', '番')",번,番,4,"(4, ('번', '番'))",228
한번,once,X,"('한번', 'X')","('번', 'X')",번,X,4,"(4, ('번', 'X'))",227
이번,this time,X,"('이번', 'X')","('번', 'X')",번,X,4,"(4, ('번', 'X'))",227
번,counting unit after number,X,"('번', 'X')","('번', 'X')",번,X,4,"(4, ('번', 'X'))",227
햄버거,hamburger,X,"('햄버거', 'X')","('버', 'X')",버,X,4,"(4, ('버', 'X'))",226
할아버지,grandfather,X,"('할아버지', 'X')","('버', 'X')",버,X,4,"(4, ('버', 'X'))",226
아버지,father,X,"('아버지', 'X')","('버', 'X')",버,X,4,"(4, ('버', 'X'))",226
버스,bus,X,"('버스', 'X')","('버', 'X')",버,X,4,"(4, ('버', 'X'))",226
배우다,to learn,X,"('배우다', 'X')","('배', 'X')",배,X,4,"(4, ('배', 'X'))",225
배고프다,hungry,X,"('배고프다', 'X')","('배', 'X')",배,X,4,"(4, ('배', 'X'))",225
배,abdomen / stomach | ship/boat,X,"('배', 'X')","('배', 'X')",배,X,4,"(4, ('배', 'X'))",225
담배,cigarette,X,"('담배', 'X')","('배', 'X')",배,X,4,"(4, ('배', 'X'))",225
출발하다,to depart,出發하다,"('출발하다', '出發하다')","('발', '發')",발,發,4,"(4, ('발', '發'))",224
출발,departure,出發,"('출발', '出發')","('발', '發')",발,發,4,"(4, ('발', '發'))",224
신발,shoes,X,"('신발', 'X')","('발', 'X')",발,X,4,"(4, ('발', 'X'))",223
발,foot,X,"('발', 'X')","('발', 'X')",발,X,4,"(4, ('발', 'X'))",223
창문,window,窓門,"('창문', '窓門')","('문', '門')",문,門,4,"(4, ('문', '門'))",222
신문,newspaper,新聞,"('신문', '新聞')","('문', '聞')",문,聞,4,"(4, ('문', '聞'))",221
질문,question,質問,"('질문', '質問')","('문', '問')",문,問,4,"(4, ('문', '問'))",220
문,door,X,"('문', 'X')","('문', 'X')",문,X,4,"(4, ('문', 'X'))",219
주말,weekend,週末,"('주말', '週末')","('말', '末')",말,末,4,"(4, ('말', '末'))",218
정말,"really, truly",X,"('정말', 'X')","('말', 'X')",말,X,4,"(4, ('말', 'X'))",217
말하기,speaking,X,"('말하기', 'X')","('말', 'X')",말,X,4,"(4, ('말', 'X'))",217
말레이시아,Malaysia,X,"('말레이시아', 'X')","('말', 'X')",말,X,4,"(4, ('말', 'X'))",217
아래,under / below,X,"('아래', 'X')","('래', 'X')",래,X,4,"(4, ('래', 'X'))",216
빨래하다,to do laundry,X,"('빨래하다', 'X')","('래', 'X')",래,X,4,"(4, ('래', 'X'))",216
노래하다,to sing,X,"('노래하다', 'X')","('래', 'X')",래,X,4,"(4, ('래', 'X'))",216
그래서,so,X,"('그래서', 'X')","('래', 'X')",래,X,4,"(4, ('래', 'X'))",216
남편,husband,男便,"('남편', '男便')","('남', '男')",남,男,4,"(4, ('남', '男'))",215
남자,man male,男子,"('남자', '男子')","('남', '男')",남,男,4,"(4, ('남', '男'))",215
베트남,Vietnam,X,"('베트남', 'X')","('남', 'X')",남,X,4,"(4, ('남', 'X'))",214
남동생,younger brother,X,"('남동생', 'X')","('남', 'X')",남,X,4,"(4, ('남', 'X'))",214
요금,fare charge,料金,"('요금', '料金')","('금', '金')",금,金,4,"(4, ('금', '金'))",213
금요일,Friday,金曜日,"('금요일', '金曜日')","('금', '金')",금,金,4,"(4, ('금', '金'))",213
지금,now,只今,"('지금', '只今')","('금', '今')",금,今,4,"(4, ('금', '今'))",212
조금,"a little, a bit, a little bit",X,"('조금', 'X')","('금', 'X')",금,X,4,"(4, ('금', 'X'))",211
이렇게,like this /in this way,X,"('이렇게', 'X')","('게', 'X')",게,X,4,"(4, ('게', 'X'))",210
어떻게,how,X,"('어떻게', 'X')","('게', 'X')",게,X,4,"(4, ('게', 'X'))",210
스파게티,spaghetti,X,"('스파게티', 'X')","('게', 'X')",게,X,4,"(4, ('게', 'X'))",210
가게,store / shop,X,"('가게', 'X')","('게', 'X')",게,X,4,"(4, ('게', 'X'))",210
시간표,time table,時間表,"('시간표', '時間表')","('간', '間')",간,間,4,"(4, ('간', '間'))",209
시간,hour,時間,"('시간', '時間')","('간', '間')",간,間,4,"(4, ('간', '間'))",209
간호사,nurse,看護師,"('간호사', '看護師')","('간', '看')",간,看,4,"(4, ('간', '看'))",208
빨간색,red,X,"('빨간색', 'X')","('간', 'X')",간,X,4,"(4, ('간', 'X'))",207
결혼하다,to marry,結婚하다,"('결혼하다', '結婚하다')","('혼', '婚')",혼,婚,3,"(3, ('혼', '婚'))",206
결혼,marriage,結婚,"('결혼', '結婚')","('혼', '婚')",혼,婚,3,"(3, ('혼', '婚'))",206
혼자,alone,X,"('혼자', 'X')","('혼', 'X')",혼,X,3,"(3, ('혼', 'X'))",205
인천공항,Incheon Airport,仁川空港,"('인천공항', '仁川空港')","('항', '港')",항,港,3,"(3, ('항', '港'))",204
공항,airport,空港,"('공항', '空港')","('항', '港')",항,港,3,"(3, ('항', '港'))",204
항상,always,恒常,"('항상', '恒常')","('항', '恒')",항,恒,3,"(3, ('항', '恒'))",203
포도,grape,葡萄,"('포도', '葡萄')","('포', '葡')",포,葡,3,"(3, ('포', '葡'))",202
소포,parcel,小包,"('소포', '小包')","('포', '包')",포,包,3,"(3, ('포', '包'))",201
포크,fork,X,"('포크', 'X')","('포', 'X')",포,X,3,"(3, ('포', 'X'))",200
편지,letter,便紙,"('편지', '便紙')","('편', '便')",편,便,3,"(3, ('편', '便'))",199
남편,husband,男便,"('남편', '男便')","('편', '便')",편,便,3,"(3, ('편', '便'))",199
편하다,comfortable,X,"('편하다', 'X')","('편', 'X')",편,X,3,"(3, ('편', 'X'))",198
파티,party,X,"('파티', 'X')","('티', 'X')",티,X,3,"(3, ('티', 'X'))",197
티셔츠,T-shirt,X,"('티셔츠', 'X')","('티', 'X')",티,X,3,"(3, ('티', 'X'))",197
스파게티,spaghetti,X,"('스파게티', 'X')","('티', 'X')",티,X,3,"(3, ('티', 'X'))",197
코트,coat,X,"('코트', 'X')","('트', 'X')",트,X,3,"(3, ('트', 'X'))",196
베트남,Vietnam,X,"('베트남', 'X')","('트', 'X')",트,X,3,"(3, ('트', 'X'))",196
다이어트,diet,X,"('다이어트', 'X')","('트', 'X')",트,X,3,"(3, ('트', 'X'))",196
기타,guitar,其他,"('기타', '其他')","('타', '他')",타,他,3,"(3, ('타', '他'))",195
타다,to get on to ride,X,"('타다', 'X')","('타', 'X')",타,X,3,"(3, ('타', 'X'))",194
갈아타다,to transfer,X,"('갈아타다', 'X')","('타', 'X')",타,X,3,"(3, ('타', 'X'))",194
침대,bed,寢臺,"('침대', '寢臺')","('침', '寢')",침,寢,3,"(3, ('침', '寢'))",193
아침,morning,X,"('아침', 'X')","('침', 'X')",침,X,3,"(3, ('침', 'X'))",192
기침,cough,X,"('기침', 'X')","('침', 'X')",침,X,3,"(3, ('침', 'X'))",192
출발하다,to depart,出發하다,"('출발하다', '出發하다')","('출', '出')",출,出,3,"(3, ('출', '出'))",191
출발,departure,出發,"('출발', '出發')","('출', '出')",출,出,3,"(3, ('출', '出'))",191
출근하다,to go to work,X,"('출근하다', 'X')","('출', 'X')",출,X,3,"(3, ('출', 'X'))",190
직원,staff,職員,"('직원', '職員')","('직', '職')",직,職,3,"(3, ('직', '職'))",189
직업,job/ occupation,職業,"('직업', '職業')","('직', '職')",직,職,3,"(3, ('직', '職'))",189
아직,"(not) yet, still",X,"('아직', 'X')","('직', 'X')",직,X,3,"(3, ('직', 'X'))",188
전화하다,to call,電話하다,"('전화하다', '電話하다')","('전화', '電話')",전화,電話,3,"(3, ('전화', '電話'))",187
전화번호,telephone number,電話番號,"('전화번호', '電話番號')","('전화', '電話')",전화,電話,3,"(3, ('전화', '電話'))",187
전화,cellular phone | telephone,電話,"('전화', '電話')","('전화', '電話')",전화,電話,3,"(3, ('전화', '電話'))",187
음식,food,飮食,"('음식', '飮食')","('음', '飮')",음,飮,3,"(3, ('음', '飮'))",186
음악,music,音樂,"('음악', '音樂')","('음', '音')",음,音,3,"(3, ('음', '音'))",185
다음,next,X,"('다음', 'X')","('음', 'X')",음,X,3,"(3, ('음', 'X'))",184
요리하다,to cook,料理하다,"('요리하다', '料理하다')","('요리', '料理')",요리,料理,3,"(3, ('요리', '料理'))",183
요리사,chef,料理師,"('요리사', '料理師')","('요리', '料理')",요리,料理,3,"(3, ('요리', '料理'))",183
요리,cooking,料理,"('요리', '料理')","('요리', '料理')",요리,料理,3,"(3, ('요리', '料理'))",183
예약하다,to reserve,X,"('예약하다', 'X')","('예', 'X')",예,X,3,"(3, ('예', 'X'))",182
예술의,arts,X,"('예술의', 'X')","('예', 'X')",예,X,3,"(3, ('예', 'X'))",182
예쁘다,pretty,X,"('예쁘다', 'X')","('예', 'X')",예,X,3,"(3, ('예', 'X'))",182
여행하다,to travel,旅行하다,"('여행하다', '旅行하다')","('여행', '旅行')",여행,旅行,3,"(3, ('여행', '旅行'))",181
여행사,travel agency,旅行社,"('여행사', '旅行社')","('여행', '旅行')",여행,旅行,3,"(3, ('여행', '旅行'))",181
여행,trip travel,旅行,"('여행', '旅行')","('여행', '旅行')",여행,旅行,3,"(3, ('여행', '旅行'))",181
재미없다,not interesting,X,"('재미없다', 'X')","('없', 'X')",없,X,3,"(3, ('없', 'X'))",180
없다,not to have,X,"('없다', 'X')","('없', 'X')",없,X,3,"(3, ('없', 'X'))",180
맛없다,untasty,X,"('맛없다', 'X')","('없', 'X')",없,X,3,"(3, ('없', 'X'))",180
야채,vegetable,野菜,"('야채', '野菜')","('야', '野')",야,野,3,"(3, ('야', '野'))",179
야구,baseball,野球,"('야구', '野球')","('야', '野')",야,野,3,"(3, ('야', '野'))",179
이야기하다,to talk,X,"('이야기하다', 'X')","('야', 'X')",야,X,3,"(3, ('야', 'X'))",178
점심,lunch,點心,"('점심', '點心')","('심', '心')",심,心,3,"(3, ('심', '心'))",177
심심하다,bored,X,"('심심하다', 'X')","('심', 'X')",심,X,3,"(3, ('심', 'X'))",176
심심하다,bored,X,"('심심하다', 'X')","('심', 'X')",심,X,3,"(3, ('심', 'X'))",176
화장실,rest room,化粧室,"('화장실', '化粧室')","('실', '室')",실,室,3,"(3, ('실', '室'))",175
사무실,office,事務室,"('사무실', '事務室')","('실', '室')",실,室,3,"(3, ('실', '室'))",175
교실,classroom,敎室,"('교실', '敎室')","('실', '室')",실,室,3,"(3, ('실', '室'))",175
신문,newspaper,新聞,"('신문', '新聞')","('신', '新')",신,新,3,"(3, ('신', '新'))",174
신발,shoes,X,"('신발', 'X')","('신', 'X')",신,X,3,"(3, ('신', 'X'))",173
신다,to put on (shoes),X,"('신다', 'X')","('신', 'X')",신,X,3,"(3, ('신', 'X'))",173
숙제하다,to do homework,宿題하다,"('숙제하다', '宿題하다')","('숙', '宿')",숙,宿,3,"(3, ('숙', '宿'))",172
숙제,homework,宿題,"('숙제', '宿題')","('숙', '宿')",숙,宿,3,"(3, ('숙', '宿'))",172
기숙사,dormitory,寄宿舍,"('기숙사', '寄宿舍')","('숙', '宿')",숙,宿,3,"(3, ('숙', '宿'))",172
수영하다,to swim,水泳하다,"('수영하다', '水泳하다')","('수영', '水泳')",수영,水泳,3,"(3, ('수영', '水泳'))",171
수영장,swimming pool,水泳場,"('수영장', '水泳場')","('수영', '水泳')",수영,水泳,3,"(3, ('수영', '水泳'))",171
수영,swimming,水泳,"('수영', '水泳')","('수영', '水泳')",수영,水泳,3,"(3, ('수영', '水泳'))",171
책상,desk,冊床,"('책상', '冊床')","('상', '床')",상,床,3,"(3, ('상', '床'))",170
항상,always,恒常,"('항상', '恒常')","('상', '常')",상,常,3,"(3, ('상', '常'))",169
이상하다,to be strange,X,"('이상하다', 'X')","('상', 'X')",상,X,3,"(3, ('상', 'X'))",168
삼월,March,三月,"('삼월', '三月')","('삼', '三')",삼,三,3,"(3, ('삼', '三'))",167
삼성역,Samseong Station,X,"('삼성역', 'X')","('삼', 'X')",삼,X,3,"(3, ('삼', 'X'))",166
삼,three,X,"('삼', 'X')","('삼', 'X')",삼,X,3,"(3, ('삼', 'X'))",166
사람,human / person,X,"('사람', 'X')","('사람', 'X')",사람,X,3,"(3, ('사람', 'X'))",165
뒷사람,person behind,X,"('뒷사람', 'X')","('사람', 'X')",사람,X,3,"(3, ('사람', 'X'))",165
눈사람,snowman,X,"('눈사람', 'X')","('사람', 'X')",사람,X,3,"(3, ('사람', 'X'))",165
예쁘다,pretty,X,"('예쁘다', 'X')","('쁘', 'X')",쁘,X,3,"(3, ('쁘', 'X'))",164
바쁘다,busy,X,"('바쁘다', 'X')","('쁘', 'X')",쁘,X,3,"(3, ('쁘', 'X'))",164
나쁘다,bad,X,"('나쁘다', 'X')","('쁘', 'X')",쁘,X,3,"(3, ('쁘', 'X'))",164
빨리,quickly,X,"('빨리', 'X')","('빨', 'X')",빨,X,3,"(3, ('빨', 'X'))",163
빨래하다,to do laundry,X,"('빨래하다', 'X')","('빨', 'X')",빨,X,3,"(3, ('빨', 'X'))",163
빨간색,red,X,"('빨간색', 'X')","('빨', 'X')",빨,X,3,"(3, ('빨', 'X'))",163
비빔밥,bibimbap,X,"('비빔밥', 'X')","('밥', 'X')",밥,X,3,"(3, ('밥', 'X'))",162
밥,steamed rice | meal,X,"('밥', 'X')","('밥', 'X')",밥,X,3,"(3, ('밥', 'X'))",162
김밥,gimbap,X,"('김밥', 'X')","('밥', 'X')",밥,X,3,"(3, ('밥', 'X'))",162
콧물,runny nose,X,"('콧물', 'X')","('물', 'X')",물,X,3,"(3, ('물', 'X'))",161
찬물,cold water,X,"('찬물', 'X')","('물', 'X')",물,X,3,"(3, ('물', 'X'))",161
물,water,X,"('물', 'X')","('물', 'X')",물,X,3,"(3, ('물', 'X'))",161
명동,Myeong-dong,鳴動,"('명동', '鳴動')","('명', '鳴')",명,鳴,3,"(3, ('명', '鳴'))",160
